id,trip_type,substance,substance_name,substance_id,date,rating,category_id,list_number,intensity,category-id-list,experience-year,gender,author,title
76269,first,LSD,LSD,2,2009 Jan 1,C,4,1465,3,"[2, 4, 17]",2006,F,Nizzazle,The Reason I LOVE It
76842,first,LSD,LSD,2,2009 Feb 1,C,2,1476,3,"[1, 2, 28]",2009,M,AceJunction,A Roller Coaster Ride of Pure Pychedelicacy
77994,first,LSD,LSD,2,2009 Apr 1,C,2,1489,3,"[2, 53]",2008,M,G,All That Matters Is What We Write Down
79860,first,LSD,LSD,2,2009 Jul 1,C,4,1503,3,"[1, 2, 4, 17, 22, 23]",2007,M,Ole Booger Haze,The Birth of Ole Booger Haze
79956,first,LSD,LSD,2,2009 Jul 1,D,2,1504,3,"[2, 4, 17]",2007,F,eyeopen,Changed My Life Forever
80978,first,LSD,LSD,2,2009 Sep 1,C-,2,1519,3,"[2, 17, 23]",2008,M,wavygravy,Gone Fishing
81486,first,LSD,LSD,2,2009 Oct 1,C,2,1522,3,"[2, 4, 17]",2009,F,Little Fee,The Evening Owls
81591,first,LSD,LSD,2,2009 Oct 1,C-,2,1525,3,"[2, 17]",2009,M,rosamumstarbreeze,"I Owe The Man $10, I Owe The World A Lifetime"
81680,first,LSD,LSD,2,2009 Oct 1,C+,2,1529,4,"[2, 17]",2009,M,Curunir,Riverside Wizards
82595,first,LSD,LSD,2,2009 Dec 1,B,2,1548,3,"[2, 4, 16]",2009,M,Sandcastle,My Experience
83253,first,LSD,LSD,2,2010 Jan 1,C+,2,1564,4,"[2, 17, 41]",2010,M,Marls,Tripping in the Park
84118,first,LSD,LSD,2,2010 Feb 1,D,2,1573,3,"[1, 2, 28]",2009,M,MJ,Half My Ego Flew Out the Car Window
84824,first,LSD,LSD,2,2010 Apr 1,C+,2,1582,4,"[2, 3, 13, 17]",2010,F,Andy R,Did I Pass the Acid Test?
84929,first,LSD,LSD,2,2010 Apr 1,C+,2,1588,3,"[2, 4, 17, 49]",2010,N,Rainbowbright,Finding God Inside Everything
86575,first,LSD,LSD,2,2010 Jul 1,C-,32,1606,3,"[2, 32, 38, 49]",2010,F,cottongin,Provided Migraine Relief
87501,first,LSD,LSD,2,2010 Sep 1,C-,2,1621,3,"[2, 4, 17, 49]",2010,M,Sean H,Helped My Insomnia
88121,first,LSD,LSD,2,2010 Nov 1,B,2,1636,4,"[1, 2, 17, 23]",2010,M,acidmothers,Life Questioning Problem Solving 
88486,first,LSD,LSD,2,2010 Nov 1,A,2,1640,3,"[1, 2, 4, 28]",2010,M,triptacular,It Can Be Whatever I Want It to Be
88499,first,LSD,LSD,2,2010 Dec 1,B,2,1641,3,"[1, 2, 23, 28]",2010,M,Cal,Festive Clarity
88696,first,LSD,LSD,2,2010 Dec 1,C,2,1646,3,"[1, 2, 4, 17]",2010,M,powderedtoastman,Like Opening My Eyes for the First Time
89051,first,LSD,LSD,2,2011 Jan 1,C,2,1655,3,"[2, 16]",2010,M,John ,Alone For My First Try Turned Out Well
89094,first,LSD,LSD,2,2011 Jan 1,B,2,1657,3,"[1, 2, 17]",2010,M,mere,Deluge of Experience
89643,first,LSD,LSD,2,2011 Feb 1,C,4,1668,3,"[2, 3, 4, 17]",2011,F,baiwatki,"Safe, Tranquil, and Content"
90892,first,LSD,LSD,2,2011 May 1,B,2,1683,4,"[2, 4, 28]",2011,M,Jean Whisrulgso,Provence on Acid
90927,first,LSD,LSD,2,2011 May 1,C+,2,1685,3,"[2, 53]",2011,F,Moskhu,Constantly Inhaling
91041,first,LSD,LSD,2,2011 May 1,C-,2,1687,3,"[1, 2, 4, 16]",2010,M,5t0n3r420,A Walk Through Her Kaleidoscope Eyes
92139,first,LSD,LSD,2,2011 Jul 1,C+,4,1707,4,"[2, 4, 14, 17]",2011,F,sweetyellow,Down the Rabbit Hole.......
93305,first,LSD,LSD,2,2011 Oct 1,C,5,1729,4,"[2, 5, 17, 46]",2008,M,l,Why in the World Do People Like This
93741,first,LSD,LSD,2,2011 Nov 1,C-,2,1740,4,"[2, 17]",2011,F,karika,I Watched Myself Smile
93974,first,LSD,LSD,2,2011 Dec 1,C+,2,1744,3,"[2, 5, 17]",2011,M,portugaltripper,Strange
94089,first,LSD,LSD,2,2011 Dec 1,C+,2,1746,4,"[2, 54]",2001,M,Theodore,Joyfully Undivided
94238,first,LSD,LSD,2,2011 Dec 1,C,2,1749,4,"[2, 18]",2010,F,Normal Girl,A Night in the Underworld
94267,first,LSD,LSD,2,2011 Dec 1,C-,7,1750,5,"[2, 7, 17, 42]",2011,F,Eve,Seizure and Horror
94307,first,LSD,LSD,2,2012 Jan 1,C,2,1752,3,"[1, 2, 4, 16]",2011,M,Jack the Tripper,Winter Unraveling
94661,first,LSD,LSD,2,2012 Jan 1,C-,27,1757,4,"[2, 4, 11, 15, 17, 27]",2010,M,Fragile Brain,Exacerbating Bipolar Disorder
94950,first,LSD,LSD,2,2012 Feb 1,C+,2,1763,3,"[2, 17]",2011,F,sunnmoon,On Halloween Day
95122,first,LSD,LSD,2,2012 Mar 1,C,2,1768,3,"[2, 4, 18]",2012,F,Britney,Dreamscape
95292,first,LSD,LSD,2,2012 Mar 1,B,2,1770,3,"[2, 4, 17]",2012,M,mindquestwithlsd,Gaining Strength in the Rabbit Hole
95723,first,LSD,LSD,2,2012 Apr 1,C,2,1780,4,"[2, 4, 28, 49]",2012,M,No Staw,A Reason to Live
95837,first,LSD,LSD,2,2012 Apr 1,C,2,1782,4,"[2, 28, 46]",1970,M,Antoine,I Am Bobby Dupea
95969,first,LSD,LSD,2,2012 May 1,C+,2,1785,3,"[2, 23, 53]",2012,F,Kibble,The Garden Revolution
96045,first,LSD,LSD,2,2012 May 1,C+,2,1787,3,"[2, 22, 28, 39]",2012,M,shuddupayoface,Beauty Happiness Euphoria
96678,first,LSD,LSD,2,2012 Jun 1,D,2,1797,4,"[1, 2, 23, 28, 46]",2012,M,polypolyman,My Best Birthday Ever
97287,first,LSD,LSD,2,2012 Aug 1,C+,2,1804,4,"[2, 4, 22, 37, 53]",2012,M,R,The Lunatic Is on the Bike
97336,first,LSD,LSD  Cannabis,2,2012 Aug 1,C+,2,1806,3,"[2, 17]",2012,M,Mr. Mojo Risin,A Holographic Magical Mystery Trip
97785,first,LSD,LSD,2,2012 Sep 1,C+,2,1816,4,"[1, 2, 28]",1972,M,Tassie,Tasmanian Takes a 4Way Trip1972
97887,first,LSD,LSD,2,2012 Oct 1,D,2,1818,2,"[2, 18, 32]",2012,M,Jon,Migraine Theory May Be True for Me
98798,first,LSD,LSD,2,2013 Jan 1,C+,2,1832,4,"[1, 2, 17]",2009,M,Mangloria,My Toilet Turned Into A Thirsty Cat
99779,first,LSD,LSD,2,2013 Apr 1,B,1,1842,4,"[1, 2, 5, 9, 17, 39, 49]",1956,M,Myron Stolaroff,"Report of Session of M.J. Stolaroff, 16 Apr 1956"
99985,first,LSD,LSD,2,2013 Apr 1,B,2,1848,3,"[1, 2, 5, 8, 17, 22, 23, 46]",2012,F,Lucy,The Infinite Beauty of the Snow
100566,first,LSD,LSD,2,2013 Jun 1,C,2,1854,3,"[2, 4, 13, 17, 46]",2012,M,crym,"First Trip, Far From The Last"
100793,first,LSD,LSD,2,2013 Jul 1,D,2,1861,3,"[1, 2, 20, 40]",1970,M,fej,My Face Hurt From All the Smiling
102660,first,LSD,LSD,2,2014 Feb 1,C,4,1891,3,"[2, 4, 28]",2014,M,Graphum,Meeting Lucy
102840,first,LSD,LSD,2,2014 Mar 1,B,2,1894,3,"[2, 4, 16]",2014,F,TheAmazingAnnika,Colors of an LSD Sunrise
103042,first,LSD,LSD,2,2014 Apr 1,B,2,1901,4,"[2, 4, 9, 20]",1964,M,Walter Pahnke,First Impressions of First Experience
104804,first,LSD,LSD,2,2014 Nov 1,C,2,1947,3,"[2, 17]",2014,F,Hologram of Baal,Many Beautiful Worlds
105058,first,LSD,LSD,2,2014 Dec 1,C-,2,1950,4,"[1, 2, 4, 9, 14, 17, 39, 44]",2014,F,Psychonaut_Len,Painting Realizations My Awakening
105578,first,LSD,LSD,2,2015 Feb 1,C+,2,1957,3,"[1, 2, 17]",2014,M,tripper122,A Puddle In The Middle of The Ocean
105607,first,LSD,LSD,2,2015 Feb 1,C,2,1959,3,"[2, 17]",2013,F,Brightgreenapple,Building the World for Each Other
105634,first,LSD,LSD,2,2015 Feb 1,C,2,1961,3,"[2, 4, 17, 44]",2014,F,Kylie,Introspection
105918,first,LSD,LSD,2,2015 Apr 1,A,2,1969,3,"[2, 17, 44]",2015,M,Frog,Look Deeper
106328,first,LSD,LSD,2,2015 May 1,C+,2,1975,2,"[2, 17]",2015,M,S.B,A Gentle Introduction
106386,first,LSD,LSD,2,2015 Jun 1,A,2,1978,3,"[2, 5, 17, 39, 41]",2014,M,Gaygoat,My Death Was Imminent
106431,first,LSD,LSD,2,2015 Jun 1,C,2,1980,4,"[2, 5, 15, 22, 24]",2015,F,SouthernDragonfly,Close Encounter Squared
106589,first,LSD,LSD,2,2015 Jul 1,B,2,1983,3,"[1, 2, 17, 23]",2013,M,Logan MacIntyre,Insight
106908,first,LSD,LSD,2,2015 Aug 1,C+,2,1990,4,"[2, 4, 16]",2015,M,BendX,Lost My Body on Bicycle Day
107000,first,LSD,LSD,2,2015 Sep 1,C,4,1992,3,"[2, 4, 17]",2013,M,Marmelade,The First Time I've Ever Woken Up
107825,first,LSD,LSD,2,2016 Jan 1,C,2,2012,3,"[2, 16]",2016,M,Daytripper7,Countless Crows and Perpetually Open Eyes
107979,first,LSD,LSD,2,2016 Feb 1,D,1,2016,2,"[1, 2, 22, 28]",2014,M,Franklin,Is Anything Going to Happen
108231,first,LSD,LSD,2,2016 Mar 1,C,32,2024,4,"[2, 17, 32]",2016,M,CitySteve,May Have Fixed My Skin Condition
108316,first,LSD,LSD,2,2016 Apr 1,B,2,2026,4,"[2, 5, 16, 49]",2014,N,Pharmakos,The Shadow
108478,first,LSD,LSD,2,2016 May 1,C,4,2027,3,"[2, 4, 17, 44]",2016,F,Carolina A,Beauty of the Third Eye
108785,first,LSD,LSD,2,2016 Jun 1,D,2,2041,3,"[1, 2, 17, 22]",2015,M,ghart,An Infinite Variety of Shapes
108860,first,LSD,LSD,2,2016 Jul 1,C+,9,2043,5,"[1, 2, 9, 16, 49]",2016,M,PseudoIvyAlum,Absurd Reincarnations Psychological Surgery
109212,first,LSD,LSD,2,2016 Sep 1,C-,2,2054,3,"[2, 5, 16]",2015,M,PregnantFish,Side Effect in Causing Muscle Strain
109507,first,LSD,LSD,2,2016 Nov 1,C,2,2065,4,"[2, 9, 16, 37]",2016,F,Osiris,An Awakening
109579,first,LSD,LSD,2,2016 Nov 1,C-,2,2069,3,"[2, 4, 17]",2015,M,thirdowrldwar,Lysergic Baptism
109738,first,LSD,LSD,2,2016 Dec 1,D,2,2078,3,"[1, 2, 35]",2016,M,Mike,Sent to the Assistant Principles Office
109747,first,LSD,LSD,2,2016 Dec 1,B,2,2079,3,"[2, 16, 37]",2016,M,bluette,Journey Into My Bed
109869,first,LSD,LSD,2,2017 Jan 1,C,2,2085,3,"[2, 17]",2017,M,Jive,Purple Haze In Nepal
109996,first,LSD,LSD,2,2017 Feb 1,C+,2,2090,4,"[2, 4, 17, 45]",2017,M,benji,Freed From the Trap. Only to Miss It.
110167,first,LSD,LSD,2,2017 Mar 1,C,2,2098,3,"[2, 11, 17, 23]",2016,F,ogsassmama,Everything You Expect Don't
110598,first,LSD,LSD,2,2017 Jun 1,C,2,2114,3,"[2, 16, 22]",2017,F,RemarkableMacca,Mental Gluttony
111087,first,LSD,LSD,2,2017 Oct 1,C-,2,2133,3,"[2, 4, 17]",2015,F,LexLuvsL,A Nomad in the Sahara
111112,first,LSD,LSD,2,2017 Oct 1,D,2,2135,3,"[2, 17]",2013,M,Existential,There Are Pros and Cons With All Things
111186,first,LSD,LSD,2,2017 Oct 1,C+,2,2141,3,"[1, 2, 4, 9, 23, 28, 49]",2016,M,Mozi,You Can Always Return... Meeting Lady Lucy
111251,first,LSD,LSD,2,2017 Nov 1,C,2,2147,4,"[2, 4, 5, 17, 22, 41, 46]",2017,F,Staaash,Way Too Many Feels...
111305,first,LSD,LSD,2,2017 Nov 1,C+,2,2153,4,"[2, 17, 39, 45, 46]",2017,F,sadgirl04,What Happened To Me
111370,first,LSD,LSD,2,2017 Dec 1,C,2,2156,5,"[2, 9, 17]",2016,M,Mac187,Journey to Multiverse Within
111432,first,LSD,LSD,2,2017 Dec 1,D,1,2158,3,"[1, 2, 28]",2017,M,Skythe,I Had Never Done Anything Before
111446,first,LSD,LSD,2,2018 Jan 1,C+,2,2159,3,"[1, 2, 17, 37]",2018,F,The Acidmost Layer,"Star of David Nausea, Identity Fragmention"
111573,first,LSD,LSD,2,2018 Jan 1,C,2,2167,3,"[1, 2, 16]",2018,M,proqsy,Unlocking the Door Throwing Away the Key
111579,first,LSD,LSD,2,2018 Feb 1,D,2,2168,4,"[2, 17]",2018,F,5FeetDeep,Lana Del Rey and Zeus
111604,first,LSD,LSD,2,2018 Feb 1,C+,2,2169,4,"[2, 16, 37]",2018,M,youknow,The Theory of You
111615,first,LSD,LSD,2,2018 Feb 1,C-,41,2171,3,"[2, 17, 41, 46]",2018,F,nahbruh,I Sobbed the Whole Flight Back
111748,first,LSD,LSD,2,2018 Mar 1,D,2,2179,3,"[1, 2, 28]",2018,M,Tristan X,A Great Way to Start Spring Break
111820,first,LSD,LSD,2,2018 Apr 1,C-,2,2186,3,"[2, 7, 17]",2017,M,Louis,Hospitalising Ego Death
111848,first,LSD,LSD,2,2018 Apr 1,C,2,2188,4,"[2, 17, 23]",2018,M,sensei,It Changed My Life
111862,first,LSD,LSD,2,2018 Apr 1,C+,2,2189,3,"[2, 3, 5, 23, 54]",2018,M,TheSnake,Difficult First Time
111915,first,LSD,LSD,2,2018 May 1,C+,2,2195,4,"[2, 17, 22, 39]",2017,M,MacK,"10,000 Fatherings"
111925,first,LSD,LSD,2,2018 May 1,C-,2,2197,3,"[2, 17, 44]",2017,M,CM,The Loop
112003,first,LSD,LSD,2,2018 Jun 1,C,2,2202,3,"[2, 4, 15, 17]",2016,M,Gabe,The First Encounter of a New Light
112021,first,LSD,LSD,2,2018 Jun 1,C+,2,2204,4,"[1, 2, 15, 22, 45, 53]",2018,M,Cadmium,Not Enlightened but Entertained
112060,first,LSD,LSD,2,2018 Jun 1,C,2,2205,4,"[2, 17, 37, 45, 49]",2018,M,Warriorfound,Confronting the Spirits of My Forefathers
112089,first,LSD,LSD,2,2018 Jun 1,C-,2,2209,4,"[2, 4, 15, 17, 22]",2017,F,SnowWhite,Popcorn & Monkeys
112242,first,LSD,LSD,2,2018 Aug 1,C+,2,2214,3,"[2, 4, 15, 23, 24]",2018,F,lili,"Life-Changing, Profound Trip"
112311,first,LSD,LSD,2,2018 Aug 1,B,2,2217,2,"[2, 4, 17, 23, 39]",2018,M,Huxley,Marvellous
112461,first,LSD,LSD,2,2018 Oct 1,C,2,2225,3,"[2, 17]",2018,M,RYMDamnesianoszji,First Time in Space
112814,first,LSD,LSD,2,2019 Jan 1,C+,2,2240,4,"[2, 4, 17]",2017,M,Morbid,Completely Hypnotized
113425,first,LSD,LSD,2,2019 Jul 1,C,2,2273,3,"[2, 4, 17, 23]",2019,M,Julio G ,Acid in Joshua Tree and Me
113482,first,LSD,LSD,2,2019 Aug 1,C+,2,2276,3,"[2, 16, 45]",2019,M,PhillyPhreaky,Not What 2000s Stoner Comedies Would Suggest
113621,first,LSD,LSD,2,2019 Sep 1,C+,2,2281,4,"[2, 4, 5, 15, 28, 49]",2018,M,Skrik,"Good Trip, Bad Trip, Good Trip"
113772,first,LSD,LSD,2,2019 Nov 1,B,4,2286,4,"[2, 4, 17, 22, 49]",2014,M,Psyghtseer,An Early Start on the Rest of My Life
114289,first,LSD,LSD,2,2020 Apr 1,B,2,2313,3,"[2, 4, 16, 22]",2020,M,JCX,"Deeply Personal, Emotional, Positive, Profound"
114465,first,LSD,LSD,2,2020 Jun 1,C+,2,2318,3,"[2, 4, 15, 17, 23]",2020,F,daysturnintonights,Falling For a Drug
114573,first,LSD,LSD,2,2020 Jul 1,B,2,2322,3,"[2, 4, 22, 28]",2020,M,cloned2bewild,The Thunder Within
114643,first,LSD,LSD,2,2020 Jul 1,C-,2,2327,4,"[2, 9, 20]",2020,M,Syed,Don't You Want to Know Who You Are!
114768,first,LSD,LSD,2,2020 Sep 1,C+,2,2331,4,"[2, 16, 49]",2020,F,John Cena,I Met My True Self
114774,first,LSD,LSD,2,2020 Sep 1,C+,2,2332,4,"[1, 2, 17]",2020,M,PostWavePodcast,Forced to Face Fundamental Nature of Existence
115019,first,LSD,LSD,2,2020 Dec 1,C,2,2345,3,"[2, 4, 17, 22]",2020,M,Gray,"Water, Cuddles & Dissolving into the Universe"
115138,first,LSD,LSD,2,2021 Jan 1,C+,2,2354,4,"[2, 4, 5, 17, 22, 39]",2017,M,nono,A Trip to Heaven and Hell
115792,first,LSD,LSD,2,2021 Sep 1,C,2,2382,3,"[1, 2, 17]",2020,M,cernunnos,Ramen Noodles and Creepy Crawlies
115801,first,LSD,LSD,2,2021 Sep 1,C+,2,2383,3,"[1, 2, 4, 14, 17, 39]",2021,M,Paddy,"200mcg, 60 Yo Man on SNRI, Nice Trip"
115915,first,LSD,LSD,2,2021 Oct 1,C+,9,2388,3,"[1, 2, 9, 22, 28, 39]",2018,M,slsb,Maiden Voyage on the Sun Ship
1,first,MDMA,Ecstasy,3,2000 May 1,D,2,0,3,"[2, 17]",2000,N,Johnny Blaze,An Unforgettable Ride!
10,first,MDMA,Ecstasy,3,2000 May 1,C,2,3,3,"[2, 17]",2000,M,Bry,Ode to Joy
11,first,MDMA,MDMA (Ecstasy),3,2000 May 1,D,2,4,3,"[2, 4, 18]",2000,N,Linolium,New Drug of Choice
12,first,MDMA,Ecstasy,3,2000 May 1,D,2,5,3,"[2, 17]",2000,F,Scarlett Jane,The Highest Heights and Lowest Depths
68,first,MDMA,Ecstasy,3,2000 Jun 1,D,2,6,3,"[2, 14, 19]",2000,F,Mistic,Trust Yourself and Keep Your Legs Together
111,first,MDMA,Ecstasy,3,2000 Jun 1,C,2,11,3,"[2, 4, 14, 15, 17]",1999,N,The Wild Grape,Feel This ...
121,first,MDMA,Ecstasy,3,2000 Jun 1,C-,2,14,3,"[2, 18]",2000,N,Outlore,There Should be Vending Machines
194,first,MDMA,Ecstasy,3,2000 Jun 1,C,2,20,3,"[2, 18]",2000,N,Suzy,My Encounter with Calvin Klein
233,first,MDMA,Ecstasy,3,2000 Jun 1,C,2,22,3,"[2, 19]",1999,N,HappyHead,Part Of One Joint Conciousness
292,first,MDMA,MDMA (Ecstasy),3,2000 Jun 1,B,2,25,3,"[2, 4, 11, 14, 25]",2000,M,A School Teacher,Removing the Need to Speak
376,first,MDMA,Ecstasy,3,2000 Feb 1,D,1,28,3,"[1, 2, 24]",2000,N,briggvsv,First Relaxed then Aggravated
412,first,MDMA,Ecstasy,3,2000 Feb 1,C,2,32,3,"[2, 28]",2000,F,Fate Choward,Everything was OK
413,first,MDMA,Ecstasy,3,2000 Feb 1,C,2,33,3,"[2, 24]",2000,N,Earth Child,The Big Day Out
474,first,MDMA,Ecstasy,3,2000 Feb 1,D,2,40,3,"[2, 17]",2000,M,EX-man,Rolling For First Time
511,first,MDMA,Ecstasy,3,2000 Feb 1,C,1,43,3,"[1, 2, 19]",2000,M,Smokey Duroass,My Clothes Felt Good
516,first,MDMA,Ecstasy,3,2000 Feb 1,C,4,44,3,"[2, 4, 25]",2000,N,Kaos,Love Everybody
547,first,MDMA,Ecstasy,3,2000 Mar 1,C,4,46,4,"[2, 4, 18]",2000,F,Anonymous,Nothing Compares to the First E
567,first,MDMA,Ecstasy,3,2000 Mar 1,C,2,49,3,"[1, 2, 25]",2000,M,Johnny Raver,Unprepared for E
606,first,MDMA,Ecstasy,3,2000 Mar 1,D,2,52,3,"[2, 17]",2000,F,Ivy,All night Rollin'
620,first,MDMA,Ecstasy,3,2000 Mar 1,D,2,54,3,"[2, 18]",2000,F,Ashley,Glowing Ball of Light
650,first,MDMA,Ecstasy,3,2000 Mar 1,C,2,58,3,"[2, 28]",2000,N,Anonymous,A Little Happiness Stayed With Me
763,first,MDMA,Ecstasy,3,2000 Mar 1,C,4,64,4,"[2, 4, 28]",2000,F,Pookyhead,Living in Ecstasy
843,first,MDMA,Ecstasy,3,2000 Mar 1,C,4,67,3,"[2, 4, 14, 17, 26]",2000,M,DE,Sex Rocks on Rolls
886,first,MDMA,Ecstasy,3,2000 Mar 1,C,2,70,3,"[2, 19]",2000,N,Theurgos,Wolves Like to Snuggle!
929,first,MDMA,Ecstasy,3,2000 Mar 1,C,1,72,4,"[1, 2, 28]",2000,N,RebornOnARoll,Like a New Born Baby....
963,first,MDMA,Ecstasy,3,2000 Apr 1,C,2,74,3,"[2, 17]",2000,N,RabbitHabit,Touched by an Angel
1008,first,MDMA,Ecstasy,3,2000 Apr 1,D,2,76,3,"[2, 24]",2000,F,Alexis,"New Year, New Beginnings"
1101,first,MDMA,Ecstasy,3,2000 Apr 1,C,2,79,3,"[2, 4, 18]",2000,N,JC,Finally Out Of My Shell
1134,first,MDMA,Ecstasy,3,2000 Apr 1,D,5,80,3,"[2, 5, 16]",2000,N,M Smith,Don't Do X Alone
1388,first,MDMA,Ecstasy,3,2000 May 1,C,2,92,3,"[2, 17]",2000,N,Annonymous,My First and Best Experience
1544,first,MDMA,Ecstasy,3,2000 May 1,D,2,95,3,"[2, 25]",2000,F,Cutiegirrrl,It's My Turn to Roll!
1611,first,MDMA,Ecstasy,3,2000 May 1,C,4,100,3,"[2, 4, 28]",2000,F,Peachy,Time of My Life
1673,first,MDMA,Ecstasy,3,2000 Jun 1,D,2,103,3,"[2, 5, 19, 27]",2000,F,Sarara,Mind Over Drug Matters
2028,first,MDMA,Ecstasy,3,2000 Jun 1,C,2,136,3,"[2, 17]",0,M,Texas Ranger,My Face Hurts from Smiling So Much
2029,first,MDMA,Ecstasy,3,2000 Jun 1,C,2,137,4,"[2, 5, 18, 27]",0,F,Anonymous,My First Time...Again and Again and Again
2031,first,MDMA,Ecstasy,3,2000 Jun 1,C,2,139,3,"[2, 18]",1999,F,Trina,The Good and The Bad
2036,first,MDMA,Ecstasy,3,2000 Jun 1,C,9,144,4,"[2, 9, 19]",0,M,Oldmanweed,100% Love
2037,first,MDMA,Ecstasy,3,2000 Jun 1,B,2,145,3,"[2, 16]",0,N,AWOL,No Longer a Virgin
2038,first,MDMA,Ecstasy,3,2000 Jun 1,C,4,146,3,"[2, 4, 18]",0,M,Jon Taylor,In Love With Them All
2039,first,MDMA,Ecstasy,3,2000 Jun 1,C,4,147,4,"[2, 4, 18]",0,F,BabyGirl1619,I Was Finally Home
2041,first,MDMA,Ecstasy,3,2000 Jun 1,C,4,149,3,"[2, 4, 17]",0,F,MaryJane Silver,"Damn, I Can See Everything"
2042,first,MDMA,Ecstasy,3,2000 Jun 1,A,2,150,4,"[2, 4, 25]",0,M,Freedom Freak,I Feel Like Hugging Everybody
2043,first,MDMA,MDMA,3,2000 Jun 1,C,2,151,3,"[2, 4, 17]",0,M,Nick,My Deepest Thoughts Rescued by Ecstacy
2044,first,MDMA,MDMA,3,2000 Jun 1,C,4,152,3,"[2, 4, 17]",0,F,Sylph,"We're All OK, and That's Just Fine"
2296,first,MDMA,Ecstasy,3,2000 Jul 1,D,2,161,3,"[2, 4, 20]",2000,M,Carbonboy,Floored
2311,first,MDMA,Ecstasy,3,2000 Jul 1,C,4,162,3,"[2, 4, 19, 32]",2000,M,wombat17s,Overwhelmingly Majestic Nature of Life
2724,first,MDMA,Ecstasy,3,2000 Aug 1,D,9,190,3,"[2, 9, 25]",2000,M,telex,Long lasting liberation
2877,first,MDMA,Ecstasy,3,2000 Sep 1,D,2,197,3,"[2, 5, 25]",2000,F,Jane Zoe,First time Magic to Paranoia
2984,first,MDMA,Ecstasy,3,2000 Sep 1,C,2,206,3,"[2, 17]",1999,M,Johnny,Peace and Release
3013,first,MDMA,Ecstasy,3,2000 Sep 1,C,1,210,3,"[1, 2, 19]",2000,M,Alexander D.,My REAL First Time
3190,first,MDMA,Ecstasy,3,2000 Oct 1,D,2,221,3,"[2, 18]",2000,M,Cand*EEE*,I Love the World!
3191,first,MDMA,Ecstasy,3,2000 Oct 1,C,2,222,3,"[2, 4, 17]",2000,M,KingoBK,July 4th
3247,first,MDMA,Ecstasy,3,2000 Oct 1,C,2,226,3,"[2, 4, 18]",2000,M,Vilcata,This is so.... AMAZING
3299,first,MDMA,Ecstasy,3,2000 Oct 1,C,2,231,3,"[2, 4, 22, 24]",2000,M,Nemo,Magically Delicious
3329,first,MDMA,Ecstasy,3,2000 Oct 1,D,2,233,3,"[2, 17]",2000,M,Bassplayer,The Supersocializer
3356,first,MDMA,Ecstasy,3,2000 Oct 1,D,2,235,3,"[2, 8, 18, 26]",2000,F,Heath Lox,Rolex Roll
3386,first,MDMA,Ecstasy,3,2000 Oct 1,D,4,239,3,"[2, 4, 17]",0,M,Buddha Man,A Wonderful Night to Remember
3459,first,MDMA,Ecstasy,3,2000 Oct 1,D,2,244,3,"[2, 25]",2000,M,That Guy,First E
3744,first,MDMA,Ecstasy,3,2000 Nov 1,C-,2,260,3,"[2, 5, 17]",2000,M,Radagast,The First Time I Knew Fear...
3787,first,MDMA,Ecstasy,3,2000 Nov 1,C,2,262,3,"[2, 28]",2000,F,Newbie,Redirecting My Path
4118,first,MDMA,Ecstasy,3,2000 Dec 1,B,2,281,3,"[2, 28]",2000,F,Sublime-inal,A Conscious Dream
4146,first,MDMA,Ecstasy,3,2000 Dec 1,C,2,285,3,"[2, 17]",2000,M,JP,Greatest Experience Ever
4213,first,MDMA,Ecstasy,3,2000 Dec 1,C,4,295,3,"[2, 4, 25]",2000,F,Sparkles,Gummie Bears and Rainbows
4300,first,MDMA,MDMA,3,2000 Dec 1,D,2,298,3,"[2, 4, 18]",2000,M,Bobo,"One Rave, One Pill"
4475,first,MDMA,Ecstasy,3,2001 Jan 1,D,2,306,3,"[2, 4, 17]",2000,M,WW4nooks,Mind Floating in Happiness
4508,first,MDMA,Ecstasy,3,2001 Jan 1,C,2,314,3,"[2, 4, 17]",2001,F,Anonymous,Cementing a Relationship
4550,first,MDMA,Unknown (sold as Ecstasy),3,2001 Jan 1,D,27,317,3,"[2, 8, 15, 20, 26, 27]",2001,M,Bob,The Worst Days of My Life: A Warning About E
4641,first,MDMA,Ecstasy,3,2001 Jan 1,D,2,320,3,"[2, 16, 26]",1988,M,Psiphi,Experienced the Heart of the Multiverse
6128,first,MDMA,Ecstasy,3,2001 Apr 1,A,2,372,2,"[2, 17]",2001,F,Dolores Haze,Not Nearly as Mindblowing as I Thought
6665,first,MDMA,MDMA,3,2001 May 1,C,2,387,3,"[2, 4, 28]",1995,F,fierphly,"I Have the Light, I Feel the Light, I Am the Light"
6898,first,MDMA,MDMA,3,2001 May 1,B,4,394,3,"[2, 4, 9, 14, 17, 23]",2001,M,Roostafari,A Lasting and Life Changing Epiphany
6918,first,MDMA,Ecstasy,3,2001 May 1,C,2,395,3,"[2, 4, 9, 22, 25]",2000,M,Mark,Rebirth
7038,first,MDMA,MDMA,3,2001 May 1,D,2,399,2,"[2, 16]",2001,M,Woody,Snort This
7212,first,MDMA,MDMA,3,2001 Jun 1,D,2,403,3,"[2, 4, 17]",2001,F,Adara,Perfect
7327,first,MDMA,Ecstasy,3,2001 Jun 1,D,2,405,3,"[2, 4, 9, 20]",2001,F,Star Eclipse,And I Think To Myself..What A Wonderful World
